,State,Bill Name,Issues,Status,Status Detail,Status Date,Month,Day,Year
201,Utah,H.B.413,Healthcare restrictions | Other healthcare barriers,Defeated,Legislative session ended,03/07/2025,3,7,2025
202,Utah,H.B.250,Other school restrictions | Religious exemptions | Restricting student & educator rights | Weakening Civil Rights Laws,Defeated,Legislative session ended,03/07/2025,3,7,2025
203,Utah,H.B.401,Drag bans | Free speech & expression bans | ,Defeated,Legislative session ended,03/07/2025,3,7,2025
204,Texas,S.B. 1696,Barriers to accurate IDs | ,Advancing,First read and referred to committee,03/11/2025,3,11,2025
205,Texas,H.B. 1521,Other anti-LGBTQ bills,Advancing,First read and referred to committee,03/12/2025,3,12,2025
206,Texas,H.B. 1655,Other school restrictions | Restricting student & educator rights,Advancing,First read and referred to committee,03/12/2025,3,12,2025
207,Tennessee,S.B.0936,Re-definition of sex | Weakening Civil Rights Laws,Advancing,Placed on committee calendar,03/18/2025,3,18,2025
208,Montana,S.B. 240,Other anti-LGBTQ bills,Advancing,Missed deadline for general bill transmittal,03/12/2025,3,12,2025
209,Montana,H.B. 734,Other school restrictions | Restricting student & educator rights,Advancing,Missed deadline for general bill transmittal,03/12/2025,3,12,2025
210,Montana,H.B. 730,Healthcare restrictions | Other healthcare barriers,Advancing,Missed deadline for general bill transmittal,03/12/2025,3,12,2025
211,Montana,H.B. 754,Healthcare age restrictions | Healthcare restrictions | Other healthcare barriers,Advancing,Missed deadline for general bill transmittal,03/12/2025,3,12,2025
212,Montana,H.B. 675,Drag bans | Free speech & expression bans | ,Advancing,Missed deadline for general bill transmittal,03/12/2025,3,12,2025
213,Montana,H.B. 635,Other anti-LGBTQ bills,Advancing,Third reading failed; missed deadline for general bill transmittal,03/12/2025,3,12,2025
214,Missouri,S.B. 588,Other anti-LGBTQ bills,Advancing,Second read and referred to committee,03/13/2025,3,13,2025
215,Missouri,S.B. 632,Public accommodation bans,Advancing,Second read and referred to committee,03/13/2025,3,13,2025
216,Missouri,S.B. 597,Public accommodation bans | Restricting student & educator rights | School facilities bans,Advancing,Second read and referred to committee,03/13/2025,3,13,2025
217,Missouri,S.B. 595,Restricting student & educator rights | School sports bans,Advancing,Second read and referred to committee,03/13/2025,3,13,2025
218,Mississippi,S.B. 2515,Other anti-LGBTQ bills,Defeated,Died on calendar,03/12/2025,3,12,2025
219,Mississippi,H.B. 188,Other anti-LGBTQ bills,Passed into Law,Signed by Governor,03/18/2025,3,18,2025
220,Minnesota,H.F.1233,Restricting student & educator rights | School sports bans,Advancing,Motion to table prevailed,03/12/2025,3,12,2025
221,Kentucky,S.B.132,Healthcare restrictions | Other healthcare barriers | Religious exemptions | Weakening Civil Rights Laws,Defeated,Legislative session ended,03/28/2025,3,28,2025
222,Iowa,H.F.594,Other anti-LGBTQ bills,Advancing,"Committee report approving bill, renumbered as HF 922",03/12/2025,3,12,2025
223,Colorado,HB25-1253,Forced outing in schools | Healthcare age restrictions | Healthcare restrictions | Other healthcare barriers | Restricting student & educator rights,Advancing,Postponed indefinitely by committee,03/11/2025,3,11,2025
224,Arizona,S.B.1003,Restricting student & educator rights | School facilities bans,Advancing,Senate passed; House committee reported withdrawn,03/12/2025,3,12,2025
225,West Virginia,H.B.3319,Other anti-LGBTQ bills | Other school restrictions | Restricting student & educator rights,Advancing,Referred to committee,03/12/2025,3,12,2025
226,Texas,H.B. 5135,Other anti-LGBTQ bills,Introduced,,03/13/2025,3,13,2025
227,Minnesota,S.F.2531,Restricting student & educator rights | School sports bans,Advancing,First read and referred to committee,03/13/2025,3,13,2025
228,Massachusetts,H.584,Restricting student & educator rights | School sports bans,Advancing,House referred to committee; Senate concurred,02/27/2025,2,27,2025
229,Massachusetts,H.737,Restricting student & educator rights | School sports bans,Advancing,House referred to committee; Senate concurred,02/27/2025,2,27,2025
230,Massachusetts,H.551,Curriculum censorship | Forced outing in schools | Restricting student & educator rights,Advancing,House referred to committee; Senate concurred,02/27/2025,2,27,2025
231,Wyoming,S.F.0077,Other anti-LGBTQ bills | Other school restrictions | Restricting student & educator rights,Passed into Law,Became law without signature,02/27/2025,2,27,2025
232,Wyoming,H.B.0060,Restricting student & educator rights | School sports bans,Defeated,Died in committee,03/03/2025,3,3,2025
233,Wyoming,S.F.0062,Restricting student & educator rights | School facilities bans,Passed into Law,Governor signed,03/03/2025,3,3,2025
234,Wyoming,H.B.0072,Public accommodation bans | Restricting student & educator rights | School facilities bans,Passed into Law,Governor signed,03/03/2025,3,3,2025
235,Wyoming,H.B.0149,Religious exemptions | Weakening Civil Rights Laws,Defeated,Died in committee,03/03/2025,3,3,2025
236,Wyoming,H.B.0200,Forced outing in schools | Other school restrictions | Restricting student & educator rights,Defeated,Died in committee,03/03/2025,3,3,2025
237,Wyoming,H.B.0222,Religious exemptions | Weakening Civil Rights Laws,Defeated,Died in committee,03/03/2025,3,3,2025
238,Wyoming,S.F.0103,Other anti-LGBTQ bills,Advancing,Vetoed by Governor,03/04/2025,3,4,2025
239,Wyoming,H.B.0207,Religious exemptions | Weakening Civil Rights Laws,Passed into Law,Governor signed,03/06/2025,3,6,2025
240,West Virginia,H.B.2006,Other anti-LGBTQ bills | Re-definition of sex | Restricting student & educator rights | School facilities bans | Weakening Civil Rights Laws,Advancing,Second read,03/03/2025,3,3,2025
241,West Virginia,S.B.299,Healthcare age restrictions | Healthcare restrictions | ,Advancing,Passed Senate; House referred to committee,03/10/2025,3,10,2025
242,Utah,H.B.487,Other anti-LGBTQ bills,Advancing,Strike enacting clause,03/07/2025,3,7,2025
243,Utah,H.B.521,Healthcare funding restrictions | Healthcare restrictions | ,Defeated,Legislative session ended,03/07/2025,3,7,2025
244,Texas,H.B. 229,Other anti-LGBTQ bills,Advancing,First read and referred to committee,02/27/2025,2,27,2025
245,Texas,H.B. 239,Public accommodation bans,Advancing,First read and referred to committee,02/27/2025,2,27,2025
246,Texas,H.B. 167,Other anti-LGBTQ bills,Advancing,First read and referred to committee,02/27/2025,2,27,2025
247,Texas,H.B. 477,Barriers to accurate IDs | ,Advancing,First read and referred to committee,02/28/2025,2,28,2025
248,Texas,H.B. 370,Other anti-LGBTQ bills,Advancing,First read and referred to committee,02/28/2025,2,28,2025
249,Texas,H.B. 344,Curriculum censorship | Restricting student & educator rights,Advancing,First read and referred to committee,02/28/2025,2,28,2025
250,Texas,H.B. 403,Other anti-LGBTQ bills,Advancing,First read and referred to committee,02/28/2025,2,28,2025
251,Texas,H.B. 843,Re-definition of sex | Weakening Civil Rights Laws,Advancing,First read and referred to committee,03/05/2025,3,5,2025
252,Texas,H.B. 847,Healthcare funding restrictions | Healthcare restrictions | ,Advancing,First read and referred to committee,03/05/2025,3,5,2025
253,Texas,H.B. 980,Re-definition of sex | Weakening Civil Rights Laws,Advancing,First read and referred to committee,03/06/2025,3,6,2025
254,Texas,H.B. 976,Curriculum censorship | Restricting student & educator rights,Advancing,First read and referred to committee,03/06/2025,3,6,2025
255,Texas,H.B. 938,Drag bans | Free speech & expression bans | ,Advancing,First read and referred to committee,03/06/2025,3,6,2025
256,Texas,H.B. 973,Other school restrictions | Restricting student & educator rights,Advancing,First read and referred to committee,03/06/2025,3,6,2025
257,Texas,S.B. 1393,Other anti-LGBTQ bills,Advancing,First read and referred to committee,03/06/2025,3,6,2025
258,Texas,H.B. 1015,Restricting student & educator rights | School facilities bans,Advancing,First read and referred to committee,03/07/2025,3,7,2025
259,Texas,H.B. 1123,Restricting student & educator rights | School sports bans,Advancing,First read and referred to committee,03/07/2025,3,7,2025
260,Texas,H.B. 1016,Restricting student & educator rights | School facilities bans,Advancing,First read and referred to committee,03/07/2025,3,7,2025
261,Texas,H.B. 1075,Drag bans | Free speech & expression bans | ,Advancing,First read and referred to committee,03/07/2025,3,7,2025
262,Texas,H.B. 1014,Restricting student & educator rights | School facilities bans,Advancing,First read and referred to committee,03/07/2025,3,7,2025
263,Tennessee,H.B.0315,Other anti-LGBTQ bills,Advancing,Taken off subcommittee calendar notice,03/04/2025,3,4,2025
264,Tennessee,S.B.0955,Healthcare restrictions | Other healthcare barriers | Religious exemptions | Weakening Civil Rights Laws,Advancing,Passed Senate and received in House,03/10/2025,3,10,2025
265,Rhode Island,S.B.270,Healthcare age restrictions | Healthcare restrictions | ,Advancing,Re-referred to committee,02/28/2025,2,28,2025
266,Oregon,H.B.3740,Restricting student & educator rights | School sports bans,Advancing,Referred to committee,02/27/2025,2,27,2025
267,Oklahoma,S.B.959,Religious exemptions | Weakening Civil Rights Laws,Advancing,"Failed in committee, dormant until carried over",03/03/2025,3,3,2025
268,Oklahoma,S.B.1107,Other anti-LGBTQ bills,Advancing,"Failed in committee, dormant until carried over",03/03/2025,3,3,2025
269,Nebraska,L.B.552,Other anti-LGBTQ bills,Advancing,Hearing scheduled,03/17/2025,3,17,2025
270,Nebraska,L.B.605,Other school restrictions | Restricting student & educator rights | School facilities bans | School sports bans,Advancing,Hearing scheduled,03/18/2025,3,18,2025
271,Montana,L.C. 4289,Free speech & expression bans | Other expression restrictions | Other school restrictions | Restricting student & educator rights,Advancing,Passed third reading,03/07/2025,3,7,2025
272,Missouri,H.B. 113,Restricting student & educator rights | School sports bans,Advancing,Reported favorably by committee,02/27/2025,2,27,2025
273,Missouri,S.B. 493,Healthcare age restrictions | Healthcare restrictions | ,Advancing,Second read and referred to committee,02/27/2025,2,27,2025
274,Missouri,H.B. 35,Healthcare age restrictions | Healthcare restrictions | Other healthcare barriers,Advancing,Reported favorably by committee,02/27/2025,2,27,2025
275,Minnesota,S.F.916,Restricting student & educator rights | School sports bans,Advancing,Motion to withdraw failed,03/06/2025,3,6,2025
276,Minnesota,H.F.12,Restricting student & educator rights | School sports bans,Advancing,Laid on table,03/03/2025,3,3,2025
277,Kentucky,S.B.60,Religious exemptions | Weakening Civil Rights Laws,Defeated,Legislative session ended,03/28/2025,3,28,2025
278,Iowa,H.F.583,Barriers to accurate IDs | Curriculum censorship | Other civil rights restrictions | Other school restrictions | Re-definition of sex | Restricting student & educator rights | Weakening Civil Rights Laws,Advancing,SF 418 substituted; withdrawn,02/27/2025,2,27,2025
279,Iowa,S.F.236,Religious exemptions | Weakening Civil Rights Laws,Advancing,"Reported favorably by committee, renumbered as SF 473",02/27/2025,2,27,2025
280,Iowa,S.F.418,Barriers to accurate IDs | Curriculum censorship | Other civil rights restrictions | Other school restrictions | Re-definition of sex | Restricting student & educator rights | Weakening Civil Rights Laws,Passed into Law,Governor signed,02/28/2025,2,28,2025
281,Iowa,S.S.B.1150,Other anti-LGBTQ bills,Advancing,"Reported favorably by committee, renumbered as SF 507",03/03/2025,3,3,2025
282,Iowa,H.S.B.155,Other anti-LGBTQ bills,Advancing,Reported favorably by committee; renumbered as HF 856,03/07/2025,3,7,2025
283,Iowa,H.S.B.158,Drag bans | Free speech & expression bans | ,Advancing,Reported favorably by committee; renumbered as HF 891,03/07/2025,3,7,2025
284,Georgia,S.B.248,Curriculum censorship | Forced outing in schools | Other school restrictions | Restricting student & educator rights,Advancing,First read and referred to committee,02/26/2025,2,26,2025
285,Georgia,H.B.267,Barriers to accurate IDs | Other civil rights restrictions | Re-definition of sex | Restricting student & educator rights | School facilities bans | School sports bans | Weakening Civil Rights Laws,Advancing,House passed as amended; Senate first read and referred to committee,02/28/2025,2,28,2025
286,Georgia,S.B.57,Other anti-LGBTQ bills,Advancing,Senate lost,03/06/2025,3,6,2025
287,Florida,H.B. 75,Free speech & expression bans | Other expression restrictions | Other school restrictions | Restricting student & educator rights,Advancing,First read,03/04/2025,3,4,2025
288,Colorado,HB25-1255,Healthcare restrictions | Other healthcare barriers | Religious exemptions | Weakening Civil Rights Laws,Advancing,Postponed indefinitely by committee,03/04/2025,3,4,2025
289,Arizona,H.C.R.2042,Other anti-LGBTQ bills,Advancing,House passed; Senate second read,03/04/2025,3,4,2025
290,Wisconsin,S.B.117,Restricting student & educator rights | School facilities bans | School sports bans,Advancing,First read and referred to committee,03/07/2025,3,7,2025
291,Wisconsin,S.B.116,Restricting student & educator rights | School facilities bans | School sports bans,Advancing,First read and referred to committee,03/07/2025,3,7,2025
292,Rhode Island,H.B.5842,Restricting student & educator rights | School sports bans,Advancing,Referred to committee,02/28/2025,2,28,2025
293,New Jersey,A.5419,Healthcare age restrictions | Healthcare restrictions | ,Advancing,Referred to committee,03/06/2025,3,6,2025
294,Nevada,A.B.56,Healthcare restrictions | Other healthcare barriers,Advancing,First read and referred to committee,02/04/2025,2,4,2025
